2026-06-03 15:01:16 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '-0.0002,0.0127,9.8132'
2026-06-03 15:01:16 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.2442,-0.5058,0.4044'
2026-06-03 15:01:16 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '20.7297,-3.2531,40.9154'
2026-06-03 15:01:16 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0254,0.012,9.7902'
2026-06-03 15:01:16 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.2035,-0.7153,-0.205'
2026-06-03 15:01:16 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '21.9505,-4.6842,42.0999'
2026-06-03 15:01:16 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.025,0.0142,9.8095'
2026-06-03 15:01:16 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.3649,-0.015,-1.1225'
2026-06-03 15:01:16 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '20.3581,-4.6819,38.9126'
2026-06-03 15:01:16 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0199,0.0011,9.8202'
2026-06-03 15:01:16 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.5552,-0.0102,-0.2126'
2026-06-03 15:01:16 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '20.8857,-3.5331,40.0493'
2026-06-03 15:01:16 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0169,0.0021,9.8042'
2026-06-03 15:01:16 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.7518,0.0983,-0.7802'
2026-06-03 15:01:16 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '20.5735,-5.6619,38.9147'
2026-06-03 15:01:16 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.017,0.0149,9.7997'
2026-06-03 15:01:16 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.5722,-0.8622,-0.3803'
2026-06-03 15:01:16 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '21.5637,-5.2481,40.2728'
2026-06-03 15:01:16 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0128,0.0135,9.7937'
2026-06-03 15:01:16 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '1.013,-0.9309,0.1101'
2026-06-03 15:01:16 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '19.423,-5.8005,41.7331'
2026-06-03 15:01:16 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0162,0.0034,9.8152'
2026-06-03 15:01:16 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.2653,0.064,-0.0196'
2026-06-03 15:01:16 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '21.2535,-6.1036,39.7555'
2026-06-03 15:01:17 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.01,0.0056,9.8151'
2026-06-03 15:01:17 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.44,-0.222,0.3822'
2026-06-03 15:01:17 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '20.7001,-5.158,38.9519'
2026-06-03 15:01:17 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0249,0.0196,9.8048'
2026-06-03 15:01:17 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.0985,-0.3946,0.2062'
2026-06-03 15:01:17 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '19.4667,-4.5481,40.1805'
2026-06-03 15:01:17 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0205,0.0116,9.8106'
2026-06-03 15:01:17 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.1025,-0.4851,0.6022'
2026-06-03 15:01:17 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '20.5036,-5.578,40.1104'
2026-06-03 15:01:17 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.021,0.01,9.7962'
2026-06-03 15:01:17 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.2069,0.7415,-0.4925'
2026-06-03 15:01:17 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '19.4259,-5.1903,40.0749'
2026-06-03 15:01:17 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0151,-0.0012,9.8048'
2026-06-03 15:01:17 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.3625,-0.6319,-1.7891'
2026-06-03 15:01:17 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '20.5366,-6.0033,38.1022'
2026-06-03 15:01:17 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0152,0.0032,9.8104'
2026-06-03 15:01:17 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.1401,0.1164,-0.3921'
2026-06-03 15:01:17 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '20.7718,-5.0151,39.9213'
2026-06-03 15:01:17 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0145,0.0105,9.8182'
2026-06-03 15:01:17 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-1.2499,0.4871,0.5226'
2026-06-03 15:01:17 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '18.3904,-5.1396,40.7384'
2026-06-03 15:01:17 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0197,0.007,9.8073'
2026-06-03 15:01:17 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.2326,-0.2761,0.1903'
2026-06-03 15:01:17 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '19.9212,-4.2287,42.196'
2026-06-03 15:01:17 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0234,-0.0044,9.8108'
2026-06-03 15:01:17 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.701,0.3388,-0.4888'
2026-06-03 15:01:17 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '21.5177,-4.6633,38.1711'
2026-06-03 15:01:17 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0217,0.0214,9.8005'
2026-06-03 15:01:17 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '1.1056,0.4146,-0.5572'
2026-06-03 15:01:17 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '20.4387,-3.4725,40.0453'
2026-06-03 15:01:17 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0194,0.0086,9.8078'
2026-06-03 15:01:17 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.8583,-0.8653,-0.3448'
2026-06-03 15:01:17 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '19.1013,-3.6952,40.5044'
2026-06-03 15:01:17 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0202,0.014,9.7879'
2026-06-03 15:01:17 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.4084,-0.923,-0.5372'
2026-06-03 15:01:17 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '20.877,-6.3178,41.0477'
2026-06-03 15:01:17 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0224,0.0089,9.8087'
2026-06-03 15:01:17 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.1958,-0.2454,-0.6962'
2026-06-03 15:01:17 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '20.4947,-4.1087,40.8813'
2026-06-03 15:01:17 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0124,0.0108,9.8144'
2026-06-03 15:01:17 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.5132,0.2458,0.308'
2026-06-03 15:01:17 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '20.9918,-3.9755,40.2941'
2026-06-03 15:01:17 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0226,0.0023,9.8062'
2026-06-03 15:01:17 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.0466,0.3189,-0.4846'
2026-06-03 15:01:17 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '18.4169,-4.2427,41.3724'
2026-06-03 15:01:17 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0161,0.0117,9.8154'
2026-06-03 15:01:17 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.0517,0.0405,0.6323'
2026-06-03 15:01:17 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '17.7312,-5.3386,41.1263'
2026-06-03 15:01:17 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0128,0.0031,9.8153'
2026-06-03 15:01:17 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.3255,0.1289,0.4841'
2026-06-03 15:01:17 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '19.2663,-5.1892,41.5082'
2026-06-03 15:01:17 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0208,0.0041,9.8217'
2026-06-03 15:01:17 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.1776,0.3819,-0.1251'
2026-06-03 15:01:17 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '21.0822,-4.038,39.8477'
2026-06-03 15:01:17 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0145,0.0124,9.8167'
2026-06-03 15:01:17 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.2418,-0.3379,-0.2405'
2026-06-03 15:01:17 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '20.2343,-3.5085,40.1187'
2026-06-03 15:01:17 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0222,0.0082,9.8249'
2026-06-03 15:01:17 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.7147,-0.0277,0.0585'
2026-06-03 15:01:17 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '20.3101,-6.0408,40.7974'
2026-06-03 15:01:17 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0167,0.0146,9.8143'
2026-06-03 15:01:17 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.3643,-0.2515,0.0401'
2026-06-03 15:01:17 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '21.9154,-5.1461,42.399'
2026-06-03 15:01:17 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0167,0.0189,9.7838'
2026-06-03 15:01:17 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.3493,-0.362,0.1809'
2026-06-03 15:01:17 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '20.5616,-5.8877,40.1782'
2026-06-03 15:01:17 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0147,0.0134,9.8134'
2026-06-03 15:01:17 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.1394,0.4676,-0.6827'
2026-06-03 15:01:17 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '20.4701,-5.8426,41.2931'
2026-06-03 15:01:17 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0184,0.0149,9.811'
2026-06-03 15:01:17 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.4319,0.3372,0.3462'
2026-06-03 15:01:17 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '21.5291,-4.3071,37.8569'
2026-06-03 15:01:17 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0177,0.0055,9.819'
2026-06-03 15:01:17 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.0361,-0.0675,-0.3465'
2026-06-03 15:01:17 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '18.3018,-5.7453,41.2382'
2026-06-03 15:01:17 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0092,0.018,9.8068'
2026-06-03 15:01:17 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.1089,0.0226,-0.3216'
2026-06-03 15:01:17 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '20.4967,-4.1385,40.178'
2026-06-03 15:01:17 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0205,0.007,9.8171'
2026-06-03 15:01:17 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.0904,0.0805,0.3061'
2026-06-03 15:01:17 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '20.7841,-4.6581,39.6032'
2026-06-03 15:01:17 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0184,0.0078,9.8169'
2026-06-03 15:01:17 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.0355,0.1702,0.2391'
2026-06-03 15:01:17 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '18.693,-3.8025,39.3895'
2026-06-03 15:01:17 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0164,0.0058,9.8071'
2026-06-03 15:01:17 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.7586,-0.0902,-0.4551'
2026-06-03 15:01:17 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '18.6201,-5.855,40.1171'
2026-06-03 15:01:17 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0185,0.0077,9.8045'
2026-06-03 15:01:17 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.0593,-0.0062,0.6737'
2026-06-03 15:01:17 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '18.9807,-5.0914,41.0814'
2026-06-03 15:01:17 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0213,0.0049,9.823'
2026-06-03 15:01:17 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.1169,-0.6076,-0.3411'
2026-06-03 15:01:17 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '20.3947,-4.6811,39.0711'
2026-06-03 15:01:17 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.022,-0.0033,9.8078'
2026-06-03 15:01:17 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.272,-1.2442,0.8568'
2026-06-03 15:01:17 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '18.9604,-4.7399,41.4818'
2026-06-03 15:01:17 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0292,0.0068,9.8153'
2026-06-03 15:01:17 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.6409,0.462,-1.0975'
2026-06-03 15:01:17 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '19.5766,-4.3127,39.1038'
2026-06-03 15:01:17 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0129,0.0126,9.819'
2026-06-03 15:01:17 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.2716,-0.1554,-0.3389'
2026-06-03 15:01:17 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '20.4075,-6.1921,38.6645'
2026-06-03 15:01:17 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0243,0.0075,9.8084'
2026-06-03 15:01:17 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.5135,-0.3574,-0.0341'
2026-06-03 15:01:17 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '20.2499,-4.9406,39.2573'
2026-06-03 15:01:17 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0291,0.0164,9.8035'
2026-06-03 15:01:17 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.7219,0.63,-0.2436'
2026-06-03 15:01:17 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '19.4202,-4.7552,40.8133'
2026-06-03 15:01:17 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0206,0.015,9.807'
2026-06-03 15:01:17 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.3428,-0.789,0.0492'
2026-06-03 15:01:17 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '18.6465,-5.1242,40.3805'
2026-06-03 15:01:17 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0201,0.0128,9.7888'
2026-06-03 15:01:17 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.2947,-0.312,-0.5955'
2026-06-03 15:01:17 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '19.0595,-4.9099,40.0078'
2026-06-03 15:01:17 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0239,0.0107,9.8144'
2026-06-03 15:01:17 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.6028,0.2769,0.2981'
2026-06-03 15:01:17 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '19.9564,-2.8478,39.3333'
2026-06-03 15:01:17 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0147,0.0003,9.8298'
2026-06-03 15:01:17 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.5596,0.4511,-0.1122'
2026-06-03 15:01:17 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '20.3978,-5.1341,37.8119'
2026-06-03 15:01:17 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0246,0.0139,9.7873'
2026-06-03 15:01:17 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '1.2556,-0.3042,-0.336'
2026-06-03 15:01:17 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '18.7182,-5.6344,40.1881'
2026-06-03 15:01:17 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0197,0.0105,9.8171'
2026-06-03 15:01:17 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.2615,0.11,-0.5063'
2026-06-03 15:01:17 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '20.4191,-4.3907,40.2888'
2026-06-03 15:01:17 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0207,0.0112,9.8276'
2026-06-03 15:01:17 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.2473,0.0865,0.2187'
2026-06-03 15:01:17 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '19.6334,-4.5676,38.7289'
2026-06-03 15:01:17 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0216,0.0024,9.797'
2026-06-03 15:01:17 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.2967,-0.2789,0.2584'
2026-06-03 15:01:17 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '18.1094,-4.8738,37.3496'
2026-06-03 15:01:17 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0206,0.0081,9.812'
2026-06-03 15:01:17 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.0305,-0.6079,-0.137'
2026-06-03 15:01:17 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '21.0229,-4.2101,42.3895'
2026-06-03 15:01:17 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0179,0.0087,9.8212'
2026-06-03 15:01:17 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.0686,-0.4802,0.052'
2026-06-03 15:01:17 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '19.9533,-3.6289,40.4732'
2026-06-03 15:01:17 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0265,0.0201,9.8027'
2026-06-03 15:01:17 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.1111,-0.1259,0.1273'
2026-06-03 15:01:17 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '19.2828,-6.117,40.3794'
2026-06-03 15:01:17 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0153,0.006,9.8159'
2026-06-03 15:01:17 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.2001,-0.5824,0.4369'
2026-06-03 15:01:17 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '20.1769,-4.2212,40.7361'
2026-06-03 15:01:17 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0177,0.0059,9.8015'
2026-06-03 15:01:17 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.0124,-0.2927,0.1563'
2026-06-03 15:01:17 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '19.4799,-3.3245,40.2666'
2026-06-03 15:01:17 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0187,0.0084,9.8178'
2026-06-03 15:01:17 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-1.1728,-0.5434,0.2271'
2026-06-03 15:01:17 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '19.963,-5.5595,40.8498'
2026-06-03 15:01:17 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0285,0.0152,9.8077'
2026-06-03 15:01:17 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.4967,-0.6484,0.3599'
2026-06-03 15:01:17 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '19.3641,-3.7174,39.0371'
2026-06-03 15:01:17 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.014,0.0085,9.7844'
2026-06-03 15:01:17 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.6238,0.114,0.088'
2026-06-03 15:01:17 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '20.8089,-5.6252,40.1276'
2026-06-03 15:01:17 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0285,0.0109,9.8204'
2026-06-03 15:01:17 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.4769,0.2428,-0.2285'
2026-06-03 15:01:17 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '18.4142,-5.0753,39.0895'
2026-06-03 15:01:17 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0224,0.0054,9.8072'
2026-06-03 15:01:17 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.3292,0.7484,0.1189'
2026-06-03 15:01:17 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '19.579,-3.7978,40.1869'
2026-06-03 15:01:17 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0202,0.0098,9.7911'
2026-06-03 15:01:17 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.1151,0.1557,0.0518'
2026-06-03 15:01:17 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '18.9089,-3.6392,39.4578'
2026-06-03 15:01:17 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0265,0.0117,9.8134'
2026-06-03 15:01:17 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.8395,-0.6132,0.0094'
2026-06-03 15:01:17 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '19.903,-5.0821,39.5429'
2026-06-03 15:01:17 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.021,0.0123,9.8011'
2026-06-03 15:01:17 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.3275,0.5183,-0.444'
2026-06-03 15:01:17 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '19.6574,-5.9565,39.5828'
2026-06-03 15:01:17 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0264,0.0043,9.8196'
2026-06-03 15:01:17 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.2933,0.2111,0.1337'
2026-06-03 15:01:17 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '21.463,-5.7568,41.4895'
2026-06-03 15:01:17 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0138,0.0091,9.813'
2026-06-03 15:01:17 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.6759,-0.4596,0.1346'
2026-06-03 15:01:17 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '21.1781,-5.7831,39.9669'
2026-06-03 15:01:17 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0225,0.0036,9.8064'
2026-06-03 15:01:17 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.04,0.1766,0.8913'
2026-06-03 15:01:17 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '20.8514,-6.7527,40.8155'
2026-06-03 15:01:17 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0156,0.0151,9.8008'
2026-06-03 15:01:17 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.2277,-0.3637,0.5627'
2026-06-03 15:01:17 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '17.6883,-4.7334,40.6962'
2026-06-03 15:01:17 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0246,0.0151,9.8107'
